id,i,j,mode,distance,time_a,time_b,time_c,time_d,alpha,C_consequence,e_window,l_window,capacity,unit_cost,deploy_cost,min_units,population_density,e_window_fmt,l_window_fmt
170,11,3,2,805.25,9.06,10.07,10.07,13.09,0.00237,49.39,0.0,145.5,600.0,154.3,700.0,1,2.66,Day 1 00:00,Day 7 01:30
171,3,12,2,1172.75,13.19,14.66,14.66,19.06,0.00213,92.47,0.0,145.5,600.0,213.56,700.0,1,0.68,Day 1 00:00,Day 7 01:30
172,12,3,2,1172.75,13.19,14.66,14.66,19.06,0.00213,92.47,0.0,145.5,600.0,213.56,700.0,1,0.68,Day 1 00:00,Day 7 01:30
173,3,13,2,596.64,6.71,7.46,7.46,9.7,0.00277,93.49,0.0,145.5,600.0,120.66,700.0,1,0.7,Day 1 00:00,Day 7 01:30
174,13,3,2,596.64,6.71,7.46,7.46,9.7,0.00277,93.49,0.0,145.5,600.0,120.66,700.0,1,0.7,Day 1 00:00,Day 7 01:30
175,3,14,2,1251.65,14.08,15.65,15.65,20.34,0.00054,39.47,0.0,145.5,600.0,226.28,700.0,1,0.77,Day 1 00:00,Day 7 01:30
176,14,3,2,1251.65,14.08,15.65,15.65,20.34,0.00054,39.47,0.0,145.5,600.0,226.28,700.0,1,0.77,Day 1 00:00,Day 7 01:30
177,3,15,2,723.4,8.14,9.04,9.04,11.76,0.00147,93.76,0.0,145.5,600.0,141.1,700.0,1,1.59,Day 1 00:00,Day 7 01:30
178,15,3,2,723.4,8.14,9.04,9.04,11.76,0.00147,93.76,0.0,145.5,600.0,141.1,700.0,1,1.59,Day 1 00:00,Day 7 01:30
179,3,16,2,536.23,6.03,6.7,6.7,8.71,0.00118,30.45,0.0,145.5,600.0,110.92,700.0,1,0.57,Day 1 00:00,Day 7 01:30
180,16,3,2,536.23,6.03,6.7,6.7,8.71,0.00118,30.45,0.0,145.5,600.0,110.92,700.0,1,0.57,Day 1 00:00,Day 7 01:30
181,3,17,2,874.18,9.83,10.93,10.93,14.21,0.00178,47.5,0.0,145.5,600.0,165.41,700.0,1,1.45,Day 1 00:00,Day 7 01:30
182,17,3,2,874.18,9.83,10.93,10.93,14.21,0.00178,47.5,0.0,145.5,600.0,165.41,700.0,1,1.45,Day 1 00:00,Day 7 01:30
183,3,18,2,513.71,5.78,6.42,6.42,8.35,0.00215,57.48,0.0,145.5,600.0,107.29,700.0,1,0.9,Day 1 00:00,Day 7 01:30
184,18,3,2,513.71,5.78,6.42,6.42,8.35,0.00215,57.48,0.0,145.5,600.0,107.29,700.0,1,0.9,Day 1 00:00,Day 7 01:30
185,3,19,2,947.13,10.66,11.84,11.84,15.39,0.00102,50.45,0.0,145.5,600.0,177.18,700.0,1,0.81,Day 1 00:00,Day 7 01:30
186,19,3,2,947.13,10.66,11.84,11.84,15.39,0.00102,50.45,0.0,145.5,600.0,177.18,700.0,1,0.81,Day 1 00:00,Day 7 01:30
187,3,20,2,1258.8,14.16,15.74,15.74,20.46,0.0012,96.9,0.0,145.5,600.0,227.43,700.0,1,1.51,Day 1 00:00,Day 7 01:30
188,20,3,2,1258.8,14.16,15.74,15.74,20.46,0.0012,96.9,0.0,145.5,600.0,227.43,700.0,1,1.51,Day 1 00:00,Day 7 01:30
189,3,21,2,570.71,6.42,7.13,7.13,9.27,0.00226,81.35,0.0,145.5,600.0,116.48,700.0,1,2.7,Day 1 00:00,Day 7 01:30
190,21,3,2,570.71,6.42,7.13,7.13,9.27,0.00226,81.35,0.0,145.5,600.0,116.48,700.0,1,2.7,Day 1 00:00,Day 7 01:30
191,3,22,2,544.66,6.13,6.81,6.81,8.85,0.00247,90.18,0.0,145.5,600.0,112.28,700.0,1,1.26,Day 1 00:00,Day 7 01:30
192,22,3,2,544.66,6.13,6.81,6.81,8.85,0.00247,90.18,0.0,145.5,600.0,112.28,700.0,1,1.26,Day 1 00:00,Day 7 01:30
193,3,23,2,899.93,10.12,11.25,11.25,14.62,0.00205,47.19,0.0,145.5,600.0,169.56,700.0,1,2.68,Day 1 00:00,Day 7 01:30
194,23,3,2,899.93,10.12,11.25,11.25,14.62,0.00205,47.19,0.0,145.5,600.0,169.56,700.0,1,2.68,Day 1 00:00,Day 7 01:30
195,3,24,2,1169.11,13.15,14.61,14.61,19.0,0.00264,61.49,0.0,145.5,600.0,212.97,700.0,1,1.8,Day 1 00:00,Day 7 01:30
196,24,3,2,1169.11,13.15,14.61,14.61,19.0,0.00264,61.49,0.0,145.5,600.0,212.97,700.0,1,1.8,Day 1 00:00,Day 7 01:30
197,3,25,2,613.68,6.9,7.67,7.67,9.97,0.00129,81.07,0.0,145.5,600.0,123.41,700.0,1,2.9,Day 1 00:00,Day 7 01:30
198,25,3,2,613.68,6.9,7.67,7.67,9.97,0.00129,81.07,0.0,145.5,600.0,123.41,700.0,1,2.9,Day 1 00:00,Day 7 01:30
199,3,26,2,567.31,6.38,7.09,7.09,9.22,0.00063,34.72,0.0,145.5,600.0,115.93,700.0,1,1.59,Day 1 00:00,Day 7 01:30
200,26,3,2,567.31,6.38,7.09,7.09,9.22,0.00063,34.72,0.0,145.5,600.0,115.93,700.0,1,1.59,Day 1 00:00,Day 7 01:30
201,3,27,2,1271.94,14.31,15.9,15.9,20.67,0.00106,63.4,0.0,145.5,600.0,229.55,700.0,1,1.79,Day 1 00:00,Day 7 01:30
202,27,3,2,1271.94,14.31,15.9,15.9,20.67,0.00106,63.4,0.0,145.5,600.0,229.55,700.0,1,1.79,Day 1 00:00,Day 7 01:30
203,3,28,2,1321.47,14.87,16.52,16.52,21.47,0.00091,31.03,0.0,145.5,600.0,237.54,700.0,1,1.77,Day 1 00:00,Day 7 01:30
204,28,3,2,1321.47,14.87,16.52,16.52,21.47,0.00091,31.03,0.0,145.5,600.0,237.54,700.0,1,1.77,Day 1 00:00,Day 7 01:30
205,3,29,2,790.77,8.9,9.88,9.88,12.85,0.00123,84.06,0.0,145.5,600.0,151.96,700.0,1,2.21,Day 1 00:00,Day 7 01:30
206,29,3,2,790.77,8.9,9.88,9.88,12.85,0.00123,84.06,0.0,145.5,600.0,151.96,700.0,1,2.21,Day 1 00:00,Day 7 01:30
207,3,30,2,492.33,5.54,6.15,6.15,8.0,0.00187,85.85,0.0,145.5,600.0,103.84,700.0,1,2.77,Day 1 00:00,Day 7 01:30
208,30,3,2,492.33,5.54,6.15,6.15,8.0,0.00187,85.85,0.0,145.5,600.0,103.84,700.0,1,2.77,Day 1 00:00,Day 7 01:30
209,3,31,2,400.2,4.5,5.0,5.0,6.5,0.00252,33.03,0.0,145.5,600.0,88.98,700.0,1,2.21,Day 1 00:00,Day 7 01:30
210,31,3,2,400.2,4.5,5.0,5.0,6.5,0.00252,33.03,0.0,145.5,600.0,88.98,700.0,1,2.21,Day 1 00:00,Day 7 01:30
211,3,32,2,1057.81,11.9,13.22,13.22,17.19,0.00288,74.23,0.0,145.5,600.0,195.02,700.0,1,0.67,Day 1 00:00,Day 7 01:30
212,32,3,2,1057.81,11.9,13.22,13.22,17.19,0.00288,74.23,0.0,145.5,600.0,195.02,700.0,1,0.67,Day 1 00:00,Day 7 01:30
213,3,33,2,1137.44,12.8,14.22,14.22,18.48,0.00114,88.24,0.0,145.5,600.0,207.86,700.0,1,0.58,Day 1 00:00,Day 7 01:30
214,33,3,2,1137.44,12.8,14.22,14.22,18.48,0.00114,88.24,0.0,145.5,600.0,207.86,700.0,1,0.58,Day 1 00:00,Day 7 01:30
215,3,34,2,756.55,8.51,9.46,9.46,12.29,0.00219,40.89,0.0,145.5,600.0,146.44,700.0,1,2.12,Day 1 00:00,Day 7 01:30
216,34,3,2,756.55,8.51,9.46,9.46,12.29,0.00219,40.89,0.0,145.5,600.0,146.44,700.0,1,2.12,Day 1 00:00,Day 7 01:30
217,3,35,2,1166.95,13.13,14.59,14.59,18.96,0.00233,91.27,0.0,145.5,600.0,212.62,700.0,1,1.53,Day 1 00:00,Day 7 01:30
218,35,3,2,1166.95,13.13,14.59,14.59,18.96,0.00233,91.27,0.0,145.5,600.0,212.62,700.0,1,1.53,Day 1 00:00,Day 7 01:30
219,3,36,2,556.73,6.26,6.96,6.96,9.05,0.00115,57.28,0.0,145.5,600.0,114.22,700.0,1,0.64,Day 1 00:00,Day 7 01:30
220,36,3,2,556.73,6.26,6.96,6.96,9.05,0.00115,57.28,0.0,145.5,600.0,114.22,700.0,1,0.64,Day 1 00:00,Day 7 01:30
221,3,37,2,1179.4,13.27,14.74,14.74,19.17,0.00066,34.04,0.0,145.5,600.0,214.63,700.0,1,2.83,Day 1 00:00,Day 7 01:30
222,37,3,2,1179.4,13.27,14.74,14.74,19.17,0.00066,34.04,0.0,145.5,600.0,214.63,700.0,1,2.83,Day 1 00:00,Day 7 01:30
223,3,38,2,1286.87,14.48,16.09,16.09,20.91,0.00113,53.92,0.0,145.5,600.0,231.96,700.0,1,2.56,Day 1 00:00,Day 7 01:30
224,38,3,2,1286.87,14.48,16.09,16.09,20.91,0.00113,53.92,0.0,145.5,600.0,231.96,700.0,1,2.56,Day 1 00:00,Day 7 01:30
225,3,39,2,1081.16,12.16,13.51,13.51,17.57,0.00116,61.43,0.0,145.5,600.0,198.79,700.0,1,2.64,Day 1 00:00,Day 7 01:30
226,39,3,2,1081.16,12.16,13.51,13.51,17.57,0.00116,61.43,0.0,145.5,600.0,198.79,700.0,1,2.64,Day 1 00:00,Day 7 01:30
227,3,40,2,400.76,4.51,5.01,5.01,6.51,0.00298,69.62,0.0,145.5,600.0,89.07,700.0,1,0.96,Day 1 00:00,Day 7 01:30
228,40,3,2,400.76,4.51,5.01,5.01,6.51,0.00298,69.62,0.0,145.5,600.0,89.07,700.0,1,0.96,Day 1 00:00,Day 7 01:30
229,4,5,2,1280.21,14.4,16.0,16.0,20.8,0.00069,58.7,0.0,145.5,600.0,230.88,700.0,1,1.93,Day 1 00:00,Day 7 01:30
230,5,4,2,1280.21,14.4,16.0,16.0,20.8,0.00069,58.7,0.0,145.5,600.0,230.88,700.0,1,1.93,Day 1 00:00,Day 7 01:30
231,4,6,2,671.91,7.56,8.4,8.4,10.92,0.00271,78.78,0.0,145.5,600.0,132.8,700.0,1,0.9,Day 1 00:00,Day 7 01:30
232,6,4,2,671.91,7.56,8.4,8.4,10.92,0.00271,78.78,0.0,145.5,600.0,132.8,700.0,1,0.9,Day 1 00:00,Day 7 01:30
233,4,7,2,567.86,6.39,7.1,7.1,9.23,0.00065,70.0,0.0,145.5,600.0,116.02,700.0,1,0.97,Day 1 00:00,Day 7 01:30
234,7,4,2,567.86,6.39,7.1,7.1,9.23,0.00065,70.0,0.0,145.5,600.0,116.02,700.0,1,0.97,Day 1 00:00,Day 7 01:30
235,4,8,2,997.28,11.22,12.47,12.47,16.21,0.00255,91.54,0.0,145.5,600.0,185.26,700.0,1,0.79,Day 1 00:00,Day 7 01:30
236,8,4,2,997.28,11.22,12.47,12.47,16.21,0.00255,91.54,0.0,145.5,600.0,185.26,700.0,1,0.79,Day 1 00:00,Day 7 01:30
237,4,9,2,765.46,8.61,9.57,9.57,12.44,0.00154,56.84,0.0,145.5,600.0,147.88,700.0,1,1.55,Day 1 00:00,Day 7 01:30
238,9,4,2,765.46,8.61,9.57,9.57,12.44,0.00154,56.84,0.0,145.5,600.0,147.88,700.0,1,1.55,Day 1 00:00,Day 7 01:30
239,4,10,2,905.99,10.19,11.32,11.32,14.72,0.00239,51.39,0.0,145.5,600.0,170.54,700.0,1,1.36,Day 1 00:00,Day 7 01:30
240,10,4,2,905.99,10.19,11.32,11.32,14.72,0.00239,51.39,0.0,145.5,600.0,170.54,700.0,1,1.36,Day 1 00:00,Day 7 01:30
241,4,11,2,829.27,9.33,10.37,10.37,13.48,0.00088,74.13,0.0,145.5,600.0,158.17,700.0,1,1.5,Day 1 00:00,Day 7 01:30
242,11,4,2,829.27,9.33,10.37,10.37,13.48,0.00088,74.13,0.0,145.5,600.0,158.17,700.0,1,1.5,Day 1 00:00,Day 7 01:30
243,4,12,2,1407.77,15.84,17.6,17.6,22.88,0.00255,46.11,0.0,145.5,600.0,251.45,700.0,1,1.11,Day 1 00:00,Day 7 01:30
244,12,4,2,1407.77,15.84,17.6,17.6,22.88,0.00255,46.11,0.0,145.5,600.0,251.45,700.0,1,1.11,Day 1 00:00,Day 7 01:30
245,4,13,2,1260.5,14.18,15.76,15.76,20.48,0.0019,30.71,0.0,145.5,600.0,227.71,700.0,1,2.07,Day 1 00:00,Day 7 01:30
246,13,4,2,1260.5,14.18,15.76,15.76,20.48,0.0019,30.71,0.0,145.5,600.0,227.71,700.0,1,2.07,Day 1 00:00,Day 7 01:30
247,4,14,2,834.4,9.39,10.43,10.43,13.56,0.00246,82.28,0.0,145.5,600.0,159.0,700.0,1,2.81,Day 1 00:00,Day 7 01:30
248,14,4,2,834.4,9.39,10.43,10.43,13.56,0.00246,82.28,0.0,145.5,600.0,159.0,700.0,1,2.81,Day 1 00:00,Day 7 01:30
249,4,15,2,1169.21,13.15,14.62,14.62,19.0,0.00278,49.93,0.0,145.5,600.0,212.99,700.0,1,1.35,Day 1 00:00,Day 7 01:30
250,15,4,2,1169.21,13.15,14.62,14.62,19.0,0.00278,49.93,0.0,145.5,600.0,212.99,700.0,1,1.35,Day 1 00:00,Day 7 01:30
251,4,16,2,465.12,5.23,5.81,5.81,7.56,0.00267,40.8,0.0,145.5,600.0,99.45,700.0,1,1.88,Day 1 00:00,Day 7 01:30
252,16,4,2,465.12,5.23,5.81,5.81,7.56,0.00267,40.8,0.0,145.5,600.0,99.45,700.0,1,1.88,Day 1 00:00,Day 7 01:30
253,4,17,2,960.11,10.8,12.0,12.0,15.6,0.00253,57.16,0.0,145.5,600.0,179.27,700.0,1,0.86,Day 1 00:00,Day 7 01:30
254,17,4,2,960.11,10.8,12.0,12.0,15.6,0.00253,57.16,0.0,145.5,600.0,179.27,700.0,1,0.86,Day 1 00:00,Day 7 01:30
255,4,18,2,821.39,9.24,10.27,10.27,13.35,0.00062,51.1,0.0,145.5,600.0,156.9,700.0,1,2.08,Day 1 00:00,Day 7 01:30
256,18,4,2,821.39,9.24,10.27,10.27,13.35,0.00062,51.1,0.0,145.5,600.0,156.9,700.0,1,2.08,Day 1 00:00,Day 7 01:30
257,4,19,2,462.86,5.21,5.79,5.79,7.52,0.00297,67.53,0.0,145.5,600.0,99.09,700.0,1,1.25,Day 1 00:00,Day 7 01:30
258,19,4,2,462.86,5.21,5.79,5.79,7.52,0.00297,67.53,0.0,145.5,600.0,99.09,700.0,1,1.25,Day 1 00:00,Day 7 01:30
259,4,20,2,1317.17,14.82,16.46,16.46,21.4,0.00084,52.54,0.0,145.5,600.0,236.84,700.0,1,2.84,Day 1 00:00,Day 7 01:30
260,20,4,2,1317.17,14.82,16.46,16.46,21.4,0.00084,52.54,0.0,145.5,600.0,236.84,700.0,1,2.84,Day 1 00:00,Day 7 01:30
261,4,21,2,663.93,7.47,8.3,8.3,10.79,0.00233,35.67,0.0,145.5,600.0,131.51,700.0,1,1.83,Day 1 00:00,Day 7 01:30
262,21,4,2,663.93,7.47,8.3,8.3,10.79,0.00233,35.67,0.0,145.5,600.0,131.51,700.0,1,1.83,Day 1 00:00,Day 7 01:30
263,4,22,2,1123.92,12.64,14.05,14.05,18.26,0.00102,52.93,0.0,145.5,600.0,205.68,700.0,1,1.88,Day 1 00:00,Day 7 01:30
264,22,4,2,1123.92,12.64,14.05,14.05,18.26,0.00102,52.93,0.0,145.5,600.0,205.68,700.0,1,1.88,Day 1 00:00,Day 7 01:30
265,4,23,2,1048.98,11.8,13.11,13.11,17.05,0.00089,58.75,0.0,145.5,600.0,193.6,700.0,1,3.0,Day 1 00:00,Day 7 01:30
266,23,4,2,1048.98,11.8,13.11,13.11,17.05,0.00089,58.75,0.0,145.5,600.0,193.6,700.0,1,3.0,Day 1 00:00,Day 7 01:30
267,4,24,2,754.68,8.49,9.43,9.43,12.26,0.00246,44.11,0.0,145.5,600.0,146.14,700.0,1,1.65,Day 1 00:00,Day 7 01:30
268,24,4,2,754.68,8.49,9.43,9.43,12.26,0.00246,44.11,0.0,145.5,600.0,146.14,700.0,1,1.65,Day 1 00:00,Day 7 01:30
269,4,25,2,969.99,10.91,12.12,12.12,15.76,0.00199,80.24,0.0,145.5,600.0,180.86,700.0,1,2.49,Day 1 00:00,Day 7 01:30
270,25,4,2,969.99,10.91,12.12,12.12,15.76,0.00199,80.24,0.0,145.5,600.0,180.86,700.0,1,2.49,Day 1 00:00,Day 7 01:30
271,4,26,2,1170.18,13.16,14.63,14.63,19.02,0.00252,92.02,0.0,145.5,600.0,213.14,700.0,1,1.32,Day 1 00:00,Day 7 01:30
272,26,4,2,1170.18,13.16,14.63,14.63,19.02,0.00252,92.02,0.0,145.5,600.0,213.14,700.0,1,1.32,Day 1 00:00,Day 7 01:30
273,4,27,2,1310.04,14.74,16.38,16.38,21.29,0.0018,48.16,0.0,145.5,600.0,235.69,700.0,1,0.93,Day 1 00:00,Day 7 01:30
274,27,4,2,1310.04,14.74,16.38,16.38,21.29,0.0018,48.16,0.0,145.5,600.0,235.69,700.0,1,0.93,Day 1 00:00,Day 7 01:30
275,4,28,2,1240.89,13.96,15.51,15.51,20.16,0.00209,34.95,0.0,145.5,600.0,224.54,700.0,1,1.97,Day 1 00:00,Day 7 01:30
276,28,4,2,1240.89,13.96,15.51,15.51,20.16,0.00209,34.95,0.0,145.5,600.0,224.54,700.0,1,1.97,Day 1 00:00,Day 7 01:30
277,4,29,2,449.0,5.05,5.61,5.61,7.3,0.00148,69.98,0.0,145.5,600.0,96.85,700.0,1,2.13,Day 1 00:00,Day 7 01:30
278,29,4,2,449.0,5.05,5.61,5.61,7.3,0.00148,69.98,0.0,145.5,600.0,96.85,700.0,1,2.13,Day 1 00:00,Day 7 01:30
279,4,30,2,573.64,6.45,7.17,7.17,9.32,0.00061,70.32,0.0,145.5,600.0,116.95,700.0,1,2.55,Day 1 00:00,Day 7 01:30
280,30,4,2,573.64,6.45,7.17,7.17,9.32,0.00061,70.32,0.0,145.5,600.0,116.95,700.0,1,2.55,Day 1 00:00,Day 7 01:30
281,4,31,2,1276.27,14.36,15.95,15.95,20.74,0.0014,70.39,0.0,145.5,600.0,230.25,700.0,1,2.3,Day 1 00:00,Day 7 01:30
282,31,4,2,1276.27,14.36,15.95,15.95,20.74,0.0014,70.39,0.0,145.5,600.0,230.25,700.0,1,2.3,Day 1 00:00,Day 7 01:30
283,4,32,2,1360.51,15.31,17.01,17.01,22.11,0.00173,91.29,0.0,145.5,600.0,243.83,700.0,1,1.29,Day 1 00:00,Day 7 01:30
284,32,4,2,1360.51,15.31,17.01,17.01,22.11,0.00173,91.29,0.0,145.5,600.0,243.83,700.0,1,1.29,Day 1 00:00,Day 7 01:30
285,4,33,2,641.18,7.21,8.01,8.01,10.42,0.00124,81.08,0.0,145.5,600.0,127.84,700.0,1,2.71,Day 1 00:00,Day 7 01:30
286,33,4,2,641.18,7.21,8.01,8.01,10.42,0.00124,81.08,0.0,145.5,600.0,127.84,700.0,1,2.71,Day 1 00:00,Day 7 01:30
287,4,34,2,918.3,10.33,11.48,11.48,14.92,0.00224,39.72,0.0,145.5,600.0,172.53,700.0,1,1.77,Day 1 00:00,Day 7 01:30
288,34,4,2,918.3,10.33,11.48,11.48,14.92,0.00224,39.72,0.0,145.5,600.0,172.53,700.0,1,1.77,Day 1 00:00,Day 7 01:30
289,4,35,2,878.33,9.88,10.98,10.98,14.27,0.00158,43.16,0.0,145.5,600.0,166.08,700.0,1,2.06,Day 1 00:00,Day 7 01:30
290,35,4,2,878.33,9.88,10.98,10.98,14.27,0.00158,43.16,0.0,145.5,600.0,166.08,700.0,1,2.06,Day 1 00:00,Day 7 01:30
291,4,36,2,1139.28,12.82,14.24,14.24,18.51,0.00209,81.99,0.0,145.5,600.0,208.16,700.0,1,1.65,Day 1 00:00,Day 7 01:30
292,36,4,2,1139.28,12.82,14.24,14.24,18.51,0.00209,81.99,0.0,145.5,600.0,208.16,700.0,1,1.65,Day 1 00:00,Day 7 01:30
293,4,37,2,1337.86,15.05,16.72,16.72,21.74,0.00193,91.73,0.0,145.5,600.0,240.18,700.0,1,1.53,Day 1 00:00,Day 7 01:30
294,37,4,2,1337.86,15.05,16.72,16.72,21.74,0.00193,91.73,0.0,145.5,600.0,240.18,700.0,1,1.53,Day 1 00:00,Day 7 01:30
295,4,38,2,1170.15,13.16,14.63,14.63,19.01,0.00099,35.81,0.0,145.5,600.0,213.14,700.0,1,2.83,Day 1 00:00,Day 7 01:30
296,38,4,2,1170.15,13.16,14.63,14.63,19.01,0.00099,35.81,0.0,145.5,600.0,213.14,700.0,1,2.83,Day 1 00:00,Day 7 01:30
297,4,39,2,807.92,9.09,10.1,10.1,13.13,0.00061,73.29,0.0,145.5,600.0,154.73,700.0,1,2.83,Day 1 00:00,Day 7 01:30
298,39,4,2,807.92,9.09,10.1,10.1,13.13,0.00061,73.29,0.0,145.5,600.0,154.73,700.0,1,2.83,Day 1 00:00,Day 7 01:30
299,4,40,2,1245.91,14.02,15.57,15.57,20.25,0.00297,95.46,0.0,145.5,600.0,225.35,700.0,1,1.64,Day 1 00:00,Day 7 01:30
300,40,4,2,1245.91,14.02,15.57,15.57,20.25,0.00297,95.46,0.0,145.5,600.0,225.35,700.0,1,1.64,Day 1 00:00,Day 7 01:30
301,5,6,2,657.3,7.39,8.22,8.22,10.68,0.00066,49.05,0.0,145.5,600.0,130.44,700.0,1,2.08,Day 1 00:00,Day 7 01:30
302,6,5,2,657.3,7.39,8.22,8.22,10.68,0.00066,49.05,0.0,145.5,600.0,130.44,700.0,1,2.08,Day 1 00:00,Day 7 01:30
303,5,7,2,1401.98,15.77,17.52,17.52,22.78,0.0005,87.22,0.0,145.5,600.0,250.52,700.0,1,2.41,Day 1 00:00,Day 7 01:30
304,7,5,2,1401.98,15.77,17.52,17.52,22.78,0.0005,87.22,0.0,145.5,600.0,250.52,700.0,1,2.41,Day 1 00:00,Day 7 01:30
305,5,8,2,1160.08,13.05,14.5,14.5,18.85,0.00082,33.73,0.0,145.5,600.0,211.51,700.0,1,2.34,Day 1 00:00,Day 7 01:30
306,8,5,2,1160.08,13.05,14.5,14.5,18.85,0.00082,33.73,0.0,145.5,600.0,211.51,700.0,1,2.34,Day 1 00:00,Day 7 01:30
307,5,9,2,1105.55,12.44,13.82,13.82,17.97,0.00142,54.19,0.0,145.5,600.0,202.72,700.0,1,0.58,Day 1 00:00,Day 7 01:30
308,9,5,2,1105.55,12.44,13.82,13.82,17.97,0.00142,54.19,0.0,145.5,600.0,202.72,700.0,1,0.58,Day 1 00:00,Day 7 01:30
309,5,10,2,1492.78,16.79,18.66,18.66,24.26,0.00259,98.19,0.0,145.5,600.0,265.16,700.0,1,2.55,Day 1 00:00,Day 7 01:30
310,10,5,2,1492.78,16.79,18.66,18.66,24.26,0.00259,98.19,0.0,145.5,600.0,265.16,700.0,1,2.55,Day 1 00:00,Day 7 01:30
311,5,11,2,904.74,10.18,11.31,11.31,14.7,0.00261,43.89,0.0,145.5,600.0,170.34,700.0,1,2.18,Day 1 00:00,Day 7 01:30
312,11,5,2,904.74,10.18,11.31,11.31,14.7,0.00261,43.89,0.0,145.5,600.0,170.34,700.0,1,2.18,Day 1 00:00,Day 7 01:30
313,5,12,2,660.94,7.44,8.26,8.26,10.74,0.00148,91.02,0.0,145.5,600.0,131.03,700.0,1,1.56,Day 1 00:00,Day 7 01:30
314,12,5,2,660.94,7.44,8.26,8.26,10.74,0.00148,91.02,0.0,145.5,600.0,131.03,700.0,1,1.56,Day 1 00:00,Day 7 01:30
315,5,13,2,1383.09,15.56,17.29,17.29,22.48,0.002,50.56,0.0,145.5,600.0,247.47,700.0,1,1.15,Day 1 00:00,Day 7 01:30
316,13,5,2,1383.09,15.56,17.29,17.29,22.48,0.002,50.56,0.0,145.5,600.0,247.47,700.0,1,1.15,Day 1 00:00,Day 7 01:30
317,5,14,2,403.71,4.54,5.05,5.05,6.56,0.00193,88.7,0.0,145.5,600.0,89.55,700.0,1,1.06,Day 1 00:00,Day 7 01:30
318,14,5,2,403.71,4.54,5.05,5.05,6.56,0.00193,88.7,0.0,145.5,600.0,89.55,700.0,1,1.06,Day 1 00:00,Day 7 01:30
319,5,15,2,927.17,10.43,11.59,11.59,15.07,0.00296,57.54,0.0,145.5,600.0,173.96,700.0,1,2.85,Day 1 00:00,Day 7 01:30
320,15,5,2,927.17,10.43,11.59,11.59,15.07,0.00296,57.54,0.0,145.5,600.0,173.96,700.0,1,2.85,Day 1 00:00,Day 7 01:30
321,5,16,2,1309.25,14.73,16.37,16.37,21.28,0.00174,74.48,0.0,145.5,600.0,235.57,700.0,1,0.66,Day 1 00:00,Day 7 01:30
322,16,5,2,1309.25,14.73,16.37,16.37,21.28,0.00174,74.48,0.0,145.5,600.0,235.57,700.0,1,0.66,Day 1 00:00,Day 7 01:30
323,5,17,2,968.08,10.89,12.1,12.1,15.73,0.0024,46.13,0.0,145.5,600.0,180.55,700.0,1,0.63,Day 1 00:00,Day 7 01:30
324,17,5,2,968.08,10.89,12.1,12.1,15.73,0.0024,46.13,0.0,145.5,600.0,180.55,700.0,1,0.63,Day 1 00:00,Day 7 01:30
325,5,18,2,432.34,4.86,5.4,5.4,7.03,0.0009,46.64,0.0,145.5,600.0,94.17,700.0,1,2.51,Day 1 00:00,Day 7 01:30
326,18,5,2,432.34,4.86,5.4,5.4,7.03,0.0009,46.64,0.0,145.5,600.0,94.17,700.0,1,2.51,Day 1 00:00,Day 7 01:30
327,5,19,2,905.03,10.18,11.31,11.31,14.71,0.00184,51.92,0.0,145.5,600.0,170.39,700.0,1,1.25,Day 1 00:00,Day 7 01:30
328,19,5,2,905.03,10.18,11.31,11.31,14.71,0.00184,51.92,0.0,145.5,600.0,170.39,700.0,1,1.25,Day 1 00:00,Day 7 01:30
329,5,20,2,1008.83,11.35,12.61,12.61,16.39,0.00236,42.65,0.0,145.5,600.0,187.12,700.0,1,1.59,Day 1 00:00,Day 7 01:30
330,20,5,2,1008.83,11.35,12.61,12.61,16.39,0.00236,42.65,0.0,145.5,600.0,187.12,700.0,1,1.59,Day 1 00:00,Day 7 01:30
331,5,21,2,1108.5,12.47,13.86,13.86,18.01,0.0029,48.86,0.0,145.5,600.0,203.19,700.0,1,1.48,Day 1 00:00,Day 7 01:30
332,21,5,2,1108.5,12.47,13.86,13.86,18.01,0.0029,48.86,0.0,145.5,600.0,203.19,700.0,1,1.48,Day 1 00:00,Day 7 01:30
333,5,22,2,1026.23,11.55,12.83,12.83,16.68,0.00085,72.81,0.0,145.5,600.0,189.93,700.0,1,2.94,Day 1 00:00,Day 7 01:30
334,22,5,2,1026.23,11.55,12.83,12.83,16.68,0.00085,72.81,0.0,145.5,600.0,189.93,700.0,1,2.94,Day 1 00:00,Day 7 01:30
335,5,23,2,700.76,7.88,8.76,8.76,11.39,0.0017,38.23,0.0,145.5,600.0,137.45,700.0,1,1.8,Day 1 00:00,Day 7 01:30
336,23,5,2,700.76,7.88,8.76,8.76,11.39,0.0017,38.23,0.0,145.5,600.0,137.45,700.0,1,1.8,Day 1 00:00,Day 7 01:30
337,5,24,2,1468.73,16.52,18.36,18.36,23.87,0.00186,44.95,0.0,145.5,600.0,261.28,700.0,1,1.28,Day 1 00:00,Day 7 01:30
338,24,5,2,1468.73,16.52,18.36,18.36,23.87,0.00186,44.95,0.0,145.5,600.0,261.28,700.0,1,1.28,Day 1 00:00,Day 7 01:30
339,5,25,2,1089.05,12.25,13.61,13.61,17.7,0.00264,61.74,0.0,145.5,600.0,200.06,700.0,1,1.73,Day 1 00:00,Day 7 01:30
