train_id,origin_hub,destination_hub,departure_time,departure_time_fmt,arrival_time,arrival_time_fmt,capacity
X476,13,1,34.5,Day 2 10:30,50.61,Day 3 02:37,600.0
X477,1,13,37.5,Day 2 13:30,53.61,Day 3 05:37,600.0
X478,13,1,37.5,Day 2 13:30,53.61,Day 3 05:37,600.0
X479,1,13,40.5,Day 2 16:30,56.61,Day 3 08:37,600.0
X480,13,1,40.5,Day 2 16:30,56.61,Day 3 08:37,600.0
X481,1,13,43.5,Day 2 19:30,59.61,Day 3 11:37,600.0
X482,13,1,43.5,Day 2 19:30,59.61,Day 3 11:37,600.0
X483,1,13,46.5,Day 2 22:30,62.61,Day 3 14:37,600.0
X484,13,1,46.5,Day 2 22:30,62.61,Day 3 14:37,600.0
X485,1,14,1.5,Day 1 01:30,7.37,Day 1 07:22,600.0
X486,14,1,1.5,Day 1 01:30,7.37,Day 1 07:22,600.0
X487,1,14,4.5,Day 1 04:30,10.37,Day 1 10:22,600.0
X488,14,1,4.5,Day 1 04:30,10.37,Day 1 10:22,600.0
X489,1,14,7.5,Day 1 07:30,13.37,Day 1 13:22,600.0
X490,14,1,7.5,Day 1 07:30,13.37,Day 1 13:22,600.0
X491,1,14,10.5,Day 1 10:30,16.37,Day 1 16:22,600.0
X492,14,1,10.5,Day 1 10:30,16.37,Day 1 16:22,600.0
X493,1,14,13.5,Day 1 13:30,19.37,Day 1 19:22,600.0
X494,14,1,13.5,Day 1 13:30,19.37,Day 1 19:22,600.0
X495,1,14,16.5,Day 1 16:30,22.37,Day 1 22:22,600.0
X496,14,1,16.5,Day 1 16:30,22.37,Day 1 22:22,600.0
X497,1,14,19.5,Day 1 19:30,25.37,Day 2 01:22,600.0
X498,14,1,19.5,Day 1 19:30,25.37,Day 2 01:22,600.0
X499,1,14,22.5,Day 1 22:30,28.37,Day 2 04:22,600.0
X500,14,1,22.5,Day 1 22:30,28.37,Day 2 04:22,600.0
X501,1,14,25.5,Day 2 01:30,31.37,Day 2 07:22,600.0
X502,14,1,25.5,Day 2 01:30,31.37,Day 2 07:22,600.0
X503,1,14,28.5,Day 2 04:30,34.37,Day 2 10:22,600.0
X504,14,1,28.5,Day 2 04:30,34.37,Day 2 10:22,600.0
X505,1,14,31.5,Day 2 07:30,37.37,Day 2 13:22,600.0
X506,14,1,31.5,Day 2 07:30,37.37,Day 2 13:22,600.0
X507,1,14,34.5,Day 2 10:30,40.37,Day 2 16:22,600.0
X508,14,1,34.5,Day 2 10:30,40.37,Day 2 16:22,600.0
X509,1,14,37.5,Day 2 13:30,43.37,Day 2 19:22,600.0
X510,14,1,37.5,Day 2 13:30,43.37,Day 2 19:22,600.0
X511,1,14,40.5,Day 2 16:30,46.37,Day 2 22:22,600.0
X512,14,1,40.5,Day 2 16:30,46.37,Day 2 22:22,600.0
X513,1,14,43.5,Day 2 19:30,49.37,Day 3 01:22,600.0
X514,14,1,43.5,Day 2 19:30,49.37,Day 3 01:22,600.0
X515,1,14,46.5,Day 2 22:30,52.37,Day 3 04:22,600.0
X516,14,1,46.5,Day 2 22:30,52.37,Day 3 04:22,600.0
X517,1,15,1.5,Day 1 01:30,16.08,Day 1 16:05,600.0
X518,15,1,1.5,Day 1 01:30,16.08,Day 1 16:05,600.0
X519,1,15,4.5,Day 1 04:30,19.08,Day 1 19:05,600.0
X520,15,1,4.5,Day 1 04:30,19.08,Day 1 19:05,600.0
X521,1,15,7.5,Day 1 07:30,22.08,Day 1 22:05,600.0
X522,15,1,7.5,Day 1 07:30,22.08,Day 1 22:05,600.0
X523,1,15,10.5,Day 1 10:30,25.08,Day 2 01:05,600.0
X524,15,1,10.5,Day 1 10:30,25.08,Day 2 01:05,600.0
X525,1,15,13.5,Day 1 13:30,28.08,Day 2 04:05,600.0
X526,15,1,13.5,Day 1 13:30,28.08,Day 2 04:05,600.0
X527,1,15,16.5,Day 1 16:30,31.08,Day 2 07:05,600.0
X528,15,1,16.5,Day 1 16:30,31.08,Day 2 07:05,600.0
X529,1,15,19.5,Day 1 19:30,34.08,Day 2 10:05,600.0
X530,15,1,19.5,Day 1 19:30,34.08,Day 2 10:05,600.0
X531,1,15,22.5,Day 1 22:30,37.08,Day 2 13:05,600.0
X532,15,1,22.5,Day 1 22:30,37.08,Day 2 13:05,600.0
X533,1,15,25.5,Day 2 01:30,40.08,Day 2 16:05,600.0
X534,15,1,25.5,Day 2 01:30,40.08,Day 2 16:05,600.0
X535,1,15,28.5,Day 2 04:30,43.08,Day 2 19:05,600.0
X536,15,1,28.5,Day 2 04:30,43.08,Day 2 19:05,600.0
X537,1,15,31.5,Day 2 07:30,46.08,Day 2 22:05,600.0
X538,15,1,31.5,Day 2 07:30,46.08,Day 2 22:05,600.0
X539,1,15,34.5,Day 2 10:30,49.08,Day 3 01:05,600.0
X540,15,1,34.5,Day 2 10:30,49.08,Day 3 01:05,600.0
X541,1,15,37.5,Day 2 13:30,52.08,Day 3 04:05,600.0
X542,15,1,37.5,Day 2 13:30,52.08,Day 3 04:05,600.0
X543,1,15,40.5,Day 2 16:30,55.08,Day 3 07:05,600.0
X544,15,1,40.5,Day 2 16:30,55.08,Day 3 07:05,600.0
X545,1,15,43.5,Day 2 19:30,58.08,Day 3 10:05,600.0
X546,15,1,43.5,Day 2 19:30,58.08,Day 3 10:05,600.0
X547,1,15,46.5,Day 2 22:30,61.08,Day 3 13:05,600.0
X548,15,1,46.5,Day 2 22:30,61.08,Day 3 13:05,600.0
X549,1,16,1.5,Day 1 01:30,14.62,Day 1 14:37,600.0
X550,16,1,1.5,Day 1 01:30,14.62,Day 1 14:37,600.0
X551,1,16,4.5,Day 1 04:30,17.62,Day 1 17:37,600.0
X552,16,1,4.5,Day 1 04:30,17.62,Day 1 17:37,600.0
X553,1,16,7.5,Day 1 07:30,20.62,Day 1 20:37,600.0
X554,16,1,7.5,Day 1 07:30,20.62,Day 1 20:37,600.0
X555,1,16,10.5,Day 1 10:30,23.62,Day 1 23:37,600.0
X556,16,1,10.5,Day 1 10:30,23.62,Day 1 23:37,600.0
X557,1,16,13.5,Day 1 13:30,26.62,Day 2 02:37,600.0
X558,16,1,13.5,Day 1 13:30,26.62,Day 2 02:37,600.0
X559,1,16,16.5,Day 1 16:30,29.62,Day 2 05:37,600.0
X560,16,1,16.5,Day 1 16:30,29.62,Day 2 05:37,600.0
X561,1,16,19.5,Day 1 19:30,32.62,Day 2 08:37,600.0
X562,16,1,19.5,Day 1 19:30,32.62,Day 2 08:37,600.0
X563,1,16,22.5,Day 1 22:30,35.62,Day 2 11:37,600.0
X564,16,1,22.5,Day 1 22:30,35.62,Day 2 11:37,600.0
X565,1,16,25.5,Day 2 01:30,38.62,Day 2 14:37,600.0
X566,16,1,25.5,Day 2 01:30,38.62,Day 2 14:37,600.0
X567,1,16,28.5,Day 2 04:30,41.62,Day 2 17:37,600.0
X568,16,1,28.5,Day 2 04:30,41.62,Day 2 17:37,600.0
X569,1,16,31.5,Day 2 07:30,44.62,Day 2 20:37,600.0
X570,16,1,31.5,Day 2 07:30,44.62,Day 2 20:37,600.0
X571,1,16,34.5,Day 2 10:30,47.62,Day 2 23:37,600.0
X572,16,1,34.5,Day 2 10:30,47.62,Day 2 23:37,600.0
X573,1,16,37.5,Day 2 13:30,50.62,Day 3 02:37,600.0
X574,16,1,37.5,Day 2 13:30,50.62,Day 3 02:37,600.0
X575,1,16,40.5,Day 2 16:30,53.62,Day 3 05:37,600.0
X576,16,1,40.5,Day 2 16:30,53.62,Day 3 05:37,600.0
X577,1,16,43.5,Day 2 19:30,56.62,Day 3 08:37,600.0
X578,16,1,43.5,Day 2 19:30,56.62,Day 3 08:37,600.0
X579,1,16,46.5,Day 2 22:30,59.62,Day 3 11:37,600.0
X580,16,1,46.5,Day 2 22:30,59.62,Day 3 11:37,600.0
X581,1,17,1.5,Day 1 01:30,6.65,Day 1 06:39,600.0
X582,17,1,1.5,Day 1 01:30,6.65,Day 1 06:39,600.0
X583,1,17,4.5,Day 1 04:30,9.65,Day 1 09:39,600.0
X584,17,1,4.5,Day 1 04:30,9.65,Day 1 09:39,600.0
X585,1,17,7.5,Day 1 07:30,12.65,Day 1 12:39,600.0
X586,17,1,7.5,Day 1 07:30,12.65,Day 1 12:39,600.0
X587,1,17,10.5,Day 1 10:30,15.65,Day 1 15:39,600.0
X588,17,1,10.5,Day 1 10:30,15.65,Day 1 15:39,600.0
X589,1,17,13.5,Day 1 13:30,18.65,Day 1 18:39,600.0
X590,17,1,13.5,Day 1 13:30,18.65,Day 1 18:39,600.0
X591,1,17,16.5,Day 1 16:30,21.65,Day 1 21:39,600.0
X592,17,1,16.5,Day 1 16:30,21.65,Day 1 21:39,600.0
X593,1,17,19.5,Day 1 19:30,24.65,Day 2 00:39,600.0
X594,17,1,19.5,Day 1 19:30,24.65,Day 2 00:39,600.0
X595,1,17,22.5,Day 1 22:30,27.65,Day 2 03:39,600.0
X596,17,1,22.5,Day 1 22:30,27.65,Day 2 03:39,600.0
X597,1,17,25.5,Day 2 01:30,30.65,Day 2 06:39,600.0
X598,17,1,25.5,Day 2 01:30,30.65,Day 2 06:39,600.0
X599,1,17,28.5,Day 2 04:30,33.65,Day 2 09:39,600.0
X600,17,1,28.5,Day 2 04:30,33.65,Day 2 09:39,600.0
X601,1,17,31.5,Day 2 07:30,36.65,Day 2 12:39,600.0
X602,17,1,31.5,Day 2 07:30,36.65,Day 2 12:39,600.0
X603,1,17,34.5,Day 2 10:30,39.65,Day 2 15:39,600.0
X604,17,1,34.5,Day 2 10:30,39.65,Day 2 15:39,600.0
X605,1,17,37.5,Day 2 13:30,42.65,Day 2 18:39,600.0
X606,17,1,37.5,Day 2 13:30,42.65,Day 2 18:39,600.0
X607,1,17,40.5,Day 2 16:30,45.65,Day 2 21:39,600.0
X608,17,1,40.5,Day 2 16:30,45.65,Day 2 21:39,600.0
X609,1,17,43.5,Day 2 19:30,48.65,Day 3 00:39,600.0
X610,17,1,43.5,Day 2 19:30,48.65,Day 3 00:39,600.0
X611,1,17,46.5,Day 2 22:30,51.65,Day 3 03:39,600.0
X612,17,1,46.5,Day 2 22:30,51.65,Day 3 03:39,600.0
X613,1,18,1.5,Day 1 01:30,17.11,Day 1 17:07,600.0
X614,18,1,1.5,Day 1 01:30,17.11,Day 1 17:07,600.0
X615,1,18,4.5,Day 1 04:30,20.11,Day 1 20:07,600.0
X616,18,1,4.5,Day 1 04:30,20.11,Day 1 20:07,600.0
X617,1,18,7.5,Day 1 07:30,23.11,Day 1 23:07,600.0
X618,18,1,7.5,Day 1 07:30,23.11,Day 1 23:07,600.0
X619,1,18,10.5,Day 1 10:30,26.11,Day 2 02:07,600.0
X620,18,1,10.5,Day 1 10:30,26.11,Day 2 02:07,600.0
X621,1,18,13.5,Day 1 13:30,29.11,Day 2 05:07,600.0
X622,18,1,13.5,Day 1 13:30,29.11,Day 2 05:07,600.0
X623,1,18,16.5,Day 1 16:30,32.11,Day 2 08:07,600.0
X624,18,1,16.5,Day 1 16:30,32.11,Day 2 08:07,600.0
X625,1,18,19.5,Day 1 19:30,35.11,Day 2 11:07,600.0
X626,18,1,19.5,Day 1 19:30,35.11,Day 2 11:07,600.0
X627,1,18,22.5,Day 1 22:30,38.11,Day 2 14:07,600.0
X628,18,1,22.5,Day 1 22:30,38.11,Day 2 14:07,600.0
X629,1,18,25.5,Day 2 01:30,41.11,Day 2 17:07,600.0
X630,18,1,25.5,Day 2 01:30,41.11,Day 2 17:07,600.0
X631,1,18,28.5,Day 2 04:30,44.11,Day 2 20:07,600.0
X632,18,1,28.5,Day 2 04:30,44.11,Day 2 20:07,600.0
X633,1,18,31.5,Day 2 07:30,47.11,Day 2 23:07,600.0
X634,18,1,31.5,Day 2 07:30,47.11,Day 2 23:07,600.0
X635,1,18,34.5,Day 2 10:30,50.11,Day 3 02:07,600.0
X636,18,1,34.5,Day 2 10:30,50.11,Day 3 02:07,600.0
X637,1,18,37.5,Day 2 13:30,53.11,Day 3 05:07,600.0
X638,18,1,37.5,Day 2 13:30,53.11,Day 3 05:07,600.0
X639,1,18,40.5,Day 2 16:30,56.11,Day 3 08:07,600.0
X640,18,1,40.5,Day 2 16:30,56.11,Day 3 08:07,600.0
X641,1,18,43.5,Day 2 19:30,59.11,Day 3 11:07,600.0
X642,18,1,43.5,Day 2 19:30,59.11,Day 3 11:07,600.0
X643,1,18,46.5,Day 2 22:30,62.11,Day 3 14:07,600.0
X644,18,1,46.5,Day 2 22:30,62.11,Day 3 14:07,600.0
X645,1,19,1.5,Day 1 01:30,6.83,Day 1 06:50,600.0
X646,19,1,1.5,Day 1 01:30,6.83,Day 1 06:50,600.0
X647,1,19,4.5,Day 1 04:30,9.83,Day 1 09:50,600.0
X648,19,1,4.5,Day 1 04:30,9.83,Day 1 09:50,600.0
X649,1,19,7.5,Day 1 07:30,12.83,Day 1 12:50,600.0
X650,19,1,7.5,Day 1 07:30,12.83,Day 1 12:50,600.0
X651,1,19,10.5,Day 1 10:30,15.83,Day 1 15:50,600.0
X652,19,1,10.5,Day 1 10:30,15.83,Day 1 15:50,600.0
X653,1,19,13.5,Day 1 13:30,18.83,Day 1 18:50,600.0
X654,19,1,13.5,Day 1 13:30,18.83,Day 1 18:50,600.0
X655,1,19,16.5,Day 1 16:30,21.83,Day 1 21:50,600.0
X656,19,1,16.5,Day 1 16:30,21.83,Day 1 21:50,600.0
X657,1,19,19.5,Day 1 19:30,24.83,Day 2 00:50,600.0
X658,19,1,19.5,Day 1 19:30,24.83,Day 2 00:50,600.0
X659,1,19,22.5,Day 1 22:30,27.83,Day 2 03:50,600.0
X660,19,1,22.5,Day 1 22:30,27.83,Day 2 03:50,600.0
X661,1,19,25.5,Day 2 01:30,30.83,Day 2 06:50,600.0
X662,19,1,25.5,Day 2 01:30,30.83,Day 2 06:50,600.0
X663,1,19,28.5,Day 2 04:30,33.83,Day 2 09:50,600.0
X664,19,1,28.5,Day 2 04:30,33.83,Day 2 09:50,600.0
X665,1,19,31.5,Day 2 07:30,36.83,Day 2 12:50,600.0
X666,19,1,31.5,Day 2 07:30,36.83,Day 2 12:50,600.0
X667,1,19,34.5,Day 2 10:30,39.83,Day 2 15:50,600.0
X668,19,1,34.5,Day 2 10:30,39.83,Day 2 15:50,600.0
X669,1,19,37.5,Day 2 13:30,42.83,Day 2 18:50,600.0
X670,19,1,37.5,Day 2 13:30,42.83,Day 2 18:50,600.0
X671,1,19,40.5,Day 2 16:30,45.83,Day 2 21:50,600.0
X672,19,1,40.5,Day 2 16:30,45.83,Day 2 21:50,600.0
X673,1,19,43.5,Day 2 19:30,48.83,Day 3 00:50,600.0
X674,19,1,43.5,Day 2 19:30,48.83,Day 3 00:50,600.0
X675,1,19,46.5,Day 2 22:30,51.83,Day 3 03:50,600.0
X676,19,1,46.5,Day 2 22:30,51.83,Day 3 03:50,600.0
X677,1,20,1.5,Day 1 01:30,19.02,Day 1 19:01,600.0
X678,20,1,1.5,Day 1 01:30,19.02,Day 1 19:01,600.0
X679,1,20,4.5,Day 1 04:30,22.02,Day 1 22:01,600.0
X680,20,1,4.5,Day 1 04:30,22.02,Day 1 22:01,600.0
X681,1,20,7.5,Day 1 07:30,25.02,Day 2 01:01,600.0
X682,20,1,7.5,Day 1 07:30,25.02,Day 2 01:01,600.0
X683,1,20,10.5,Day 1 10:30,28.02,Day 2 04:01,600.0
X684,20,1,10.5,Day 1 10:30,28.02,Day 2 04:01,600.0
X685,1,20,13.5,Day 1 13:30,31.02,Day 2 07:01,600.0
X686,20,1,13.5,Day 1 13:30,31.02,Day 2 07:01,600.0
X687,1,20,16.5,Day 1 16:30,34.02,Day 2 10:01,600.0
X688,20,1,16.5,Day 1 16:30,34.02,Day 2 10:01,600.0
X689,1,20,19.5,Day 1 19:30,37.02,Day 2 13:01,600.0
X690,20,1,19.5,Day 1 19:30,37.02,Day 2 13:01,600.0
X691,1,20,22.5,Day 1 22:30,40.02,Day 2 16:01,600.0
X692,20,1,22.5,Day 1 22:30,40.02,Day 2 16:01,600.0
X693,1,20,25.5,Day 2 01:30,43.02,Day 2 19:01,600.0
X694,20,1,25.5,Day 2 01:30,43.02,Day 2 19:01,600.0
X695,1,20,28.5,Day 2 04:30,46.02,Day 2 22:01,600.0
X696,20,1,28.5,Day 2 04:30,46.02,Day 2 22:01,600.0
X697,1,20,31.5,Day 2 07:30,49.02,Day 3 01:01,600.0
X698,20,1,31.5,Day 2 07:30,49.02,Day 3 01:01,600.0
X699,1,20,34.5,Day 2 10:30,52.02,Day 3 04:01,600.0
X700,20,1,34.5,Day 2 10:30,52.02,Day 3 04:01,600.0
X701,1,20,37.5,Day 2 13:30,55.02,Day 3 07:01,600.0
X702,20,1,37.5,Day 2 13:30,55.02,Day 3 07:01,600.0
X703,1,20,40.5,Day 2 16:30,58.02,Day 3 10:01,600.0
X704,20,1,40.5,Day 2 16:30,58.02,Day 3 10:01,600.0
X705,1,20,43.5,Day 2 19:30,61.02,Day 3 13:01,600.0
X706,20,1,43.5,Day 2 19:30,61.02,Day 3 13:01,600.0
X707,1,20,46.5,Day 2 22:30,64.02,Day 3 16:01,600.0
X708,20,1,46.5,Day 2 22:30,64.02,Day 3 16:01,600.0
X709,2,3,1.5,Day 1 01:30,11.46,Day 1 11:28,600.0
X710,3,2,1.5,Day 1 01:30,11.46,Day 1 11:28,600.0
X711,2,3,4.5,Day 1 04:30,14.46,Day 1 14:28,600.0
X712,3,2,4.5,Day 1 04:30,14.46,Day 1 14:28,600.0
X713,2,3,7.5,Day 1 07:30,17.46,Day 1 17:28,600.0
X714,3,2,7.5,Day 1 07:30,17.46,Day 1 17:28,600.0
X715,2,3,10.5,Day 1 10:30,20.46,Day 1 20:28,600.0
X716,3,2,10.5,Day 1 10:30,20.46,Day 1 20:28,600.0
X717,2,3,13.5,Day 1 13:30,23.46,Day 1 23:28,600.0
X718,3,2,13.5,Day 1 13:30,23.46,Day 1 23:28,600.0
X719,2,3,16.5,Day 1 16:30,26.46,Day 2 02:28,600.0
X720,3,2,16.5,Day 1 16:30,26.46,Day 2 02:28,600.0
X721,2,3,19.5,Day 1 19:30,29.46,Day 2 05:28,600.0
X722,3,2,19.5,Day 1 19:30,29.46,Day 2 05:28,600.0
X723,2,3,22.5,Day 1 22:30,32.46,Day 2 08:28,600.0
X724,3,2,22.5,Day 1 22:30,32.46,Day 2 08:28,600.0
X725,2,3,25.5,Day 2 01:30,35.46,Day 2 11:28,600.0
X726,3,2,25.5,Day 2 01:30,35.46,Day 2 11:28,600.0
X727,2,3,28.5,Day 2 04:30,38.46,Day 2 14:28,600.0
X728,3,2,28.5,Day 2 04:30,38.46,Day 2 14:28,600.0
X729,2,3,31.5,Day 2 07:30,41.46,Day 2 17:28,600.0
X730,3,2,31.5,Day 2 07:30,41.46,Day 2 17:28,600.0
X731,2,3,34.5,Day 2 10:30,44.46,Day 2 20:28,600.0
X732,3,2,34.5,Day 2 10:30,44.46,Day 2 20:28,600.0
X733,2,3,37.5,Day 2 13:30,47.46,Day 2 23:28,600.0
X734,3,2,37.5,Day 2 13:30,47.46,Day 2 23:28,600.0
X735,2,3,40.5,Day 2 16:30,50.46,Day 3 02:28,600.0
X736,3,2,40.5,Day 2 16:30,50.46,Day 3 02:28,600.0
X737,2,3,43.5,Day 2 19:30,53.46,Day 3 05:28,600.0
X738,3,2,43.5,Day 2 19:30,53.46,Day 3 05:28,600.0
X739,2,3,46.5,Day 2 22:30,56.46,Day 3 08:28,600.0
X740,3,2,46.5,Day 2 22:30,56.46,Day 3 08:28,600.0
X741,2,4,1.5,Day 1 01:30,13.86,Day 1 13:52,600.0
X742,4,2,1.5,Day 1 01:30,13.86,Day 1 13:52,600.0
X743,2,4,4.5,Day 1 04:30,16.86,Day 1 16:52,600.0
X744,4,2,4.5,Day 1 04:30,16.86,Day 1 16:52,600.0
X745,2,4,7.5,Day 1 07:30,19.86,Day 1 19:52,600.0
X746,4,2,7.5,Day 1 07:30,19.86,Day 1 19:52,600.0
X747,2,4,10.5,Day 1 10:30,22.86,Day 1 22:52,600.0
X748,4,2,10.5,Day 1 10:30,22.86,Day 1 22:52,600.0
X749,2,4,13.5,Day 1 13:30,25.86,Day 2 01:52,600.0
X750,4,2,13.5,Day 1 13:30,25.86,Day 2 01:52,600.0
X751,2,4,16.5,Day 1 16:30,28.86,Day 2 04:52,600.0
X752,4,2,16.5,Day 1 16:30,28.86,Day 2 04:52,600.0
X753,2,4,19.5,Day 1 19:30,31.86,Day 2 07:52,600.0
X754,4,2,19.5,Day 1 19:30,31.86,Day 2 07:52,600.0
X755,2,4,22.5,Day 1 22:30,34.86,Day 2 10:52,600.0
X756,4,2,22.5,Day 1 22:30,34.86,Day 2 10:52,600.0
X757,2,4,25.5,Day 2 01:30,37.86,Day 2 13:52,600.0
X758,4,2,25.5,Day 2 01:30,37.86,Day 2 13:52,600.0
X759,2,4,28.5,Day 2 04:30,40.86,Day 2 16:52,600.0
X760,4,2,28.5,Day 2 04:30,40.86,Day 2 16:52,600.0
X761,2,4,31.5,Day 2 07:30,43.86,Day 2 19:52,600.0
X762,4,2,31.5,Day 2 07:30,43.86,Day 2 19:52,600.0
X763,2,4,34.5,Day 2 10:30,46.86,Day 2 22:52,600.0
X764,4,2,34.5,Day 2 10:30,46.86,Day 2 22:52,600.0
X765,2,4,37.5,Day 2 13:30,49.86,Day 3 01:52,600.0
X766,4,2,37.5,Day 2 13:30,49.86,Day 3 01:52,600.0
X767,2,4,40.5,Day 2 16:30,52.86,Day 3 04:52,600.0
X768,4,2,40.5,Day 2 16:30,52.86,Day 3 04:52,600.0
X769,2,4,43.5,Day 2 19:30,55.86,Day 3 07:52,600.0
X770,4,2,43.5,Day 2 19:30,55.86,Day 3 07:52,600.0
X771,2,4,46.5,Day 2 22:30,58.86,Day 3 10:52,600.0
X772,4,2,46.5,Day 2 22:30,58.86,Day 3 10:52,600.0
X773,2,5,1.5,Day 1 01:30,9.15,Day 1 09:09,600.0
X774,5,2,1.5,Day 1 01:30,9.15,Day 1 09:09,600.0
X775,2,5,4.5,Day 1 04:30,12.15,Day 1 12:09,600.0
X776,5,2,4.5,Day 1 04:30,12.15,Day 1 12:09,600.0
X777,2,5,7.5,Day 1 07:30,15.15,Day 1 15:09,600.0
X778,5,2,7.5,Day 1 07:30,15.15,Day 1 15:09,600.0
X779,2,5,10.5,Day 1 10:30,18.15,Day 1 18:09,600.0
X780,5,2,10.5,Day 1 10:30,18.15,Day 1 18:09,600.0
X781,2,5,13.5,Day 1 13:30,21.15,Day 1 21:09,600.0
X782,5,2,13.5,Day 1 13:30,21.15,Day 1 21:09,600.0
X783,2,5,16.5,Day 1 16:30,24.15,Day 2 00:09,600.0
X784,5,2,16.5,Day 1 16:30,24.15,Day 2 00:09,600.0
X785,2,5,19.5,Day 1 19:30,27.15,Day 2 03:09,600.0
X786,5,2,19.5,Day 1 19:30,27.15,Day 2 03:09,600.0
X787,2,5,22.5,Day 1 22:30,30.15,Day 2 06:09,600.0
X788,5,2,22.5,Day 1 22:30,30.15,Day 2 06:09,600.0
X789,2,5,25.5,Day 2 01:30,33.15,Day 2 09:09,600.0
X790,5,2,25.5,Day 2 01:30,33.15,Day 2 09:09,600.0
X791,2,5,28.5,Day 2 04:30,36.15,Day 2 12:09,600.0
X792,5,2,28.5,Day 2 04:30,36.15,Day 2 12:09,600.0
X793,2,5,31.5,Day 2 07:30,39.15,Day 2 15:09,600.0
X794,5,2,31.5,Day 2 07:30,39.15,Day 2 15:09,600.0
X795,2,5,34.5,Day 2 10:30,42.15,Day 2 18:09,600.0
X796,5,2,34.5,Day 2 10:30,42.15,Day 2 18:09,600.0
X797,2,5,37.5,Day 2 13:30,45.15,Day 2 21:09,600.0
X798,5,2,37.5,Day 2 13:30,45.15,Day 2 21:09,600.0
X799,2,5,40.5,Day 2 16:30,48.15,Day 3 00:09,600.0
X800,5,2,40.5,Day 2 16:30,48.15,Day 3 00:09,600.0
X801,2,5,43.5,Day 2 19:30,51.15,Day 3 03:09,600.0
X802,5,2,43.5,Day 2 19:30,51.15,Day 3 03:09,600.0
X803,2,5,46.5,Day 2 22:30,54.15,Day 3 06:09,600.0
X804,5,2,46.5,Day 2 22:30,54.15,Day 3 06:09,600.0
X805,2,6,1.5,Day 1 01:30,19.13,Day 1 19:08,600.0
X806,6,2,1.5,Day 1 01:30,19.13,Day 1 19:08,600.0
X807,2,6,4.5,Day 1 04:30,22.13,Day 1 22:08,600.0
X808,6,2,4.5,Day 1 04:30,22.13,Day 1 22:08,600.0
X809,2,6,7.5,Day 1 07:30,25.13,Day 2 01:08,600.0
X810,6,2,7.5,Day 1 07:30,25.13,Day 2 01:08,600.0
X811,2,6,10.5,Day 1 10:30,28.13,Day 2 04:08,600.0
X812,6,2,10.5,Day 1 10:30,28.13,Day 2 04:08,600.0
X813,2,6,13.5,Day 1 13:30,31.13,Day 2 07:08,600.0
X814,6,2,13.5,Day 1 13:30,31.13,Day 2 07:08,600.0
X815,2,6,16.5,Day 1 16:30,34.13,Day 2 10:08,600.0
X816,6,2,16.5,Day 1 16:30,34.13,Day 2 10:08,600.0
X817,2,6,19.5,Day 1 19:30,37.13,Day 2 13:08,600.0
X818,6,2,19.5,Day 1 19:30,37.13,Day 2 13:08,600.0
X819,2,6,22.5,Day 1 22:30,40.13,Day 2 16:08,600.0
X820,6,2,22.5,Day 1 22:30,40.13,Day 2 16:08,600.0
X821,2,6,25.5,Day 2 01:30,43.13,Day 2 19:08,600.0
X822,6,2,25.5,Day 2 01:30,43.13,Day 2 19:08,600.0
X823,2,6,28.5,Day 2 04:30,46.13,Day 2 22:08,600.0
X824,6,2,28.5,Day 2 04:30,46.13,Day 2 22:08,600.0
X825,2,6,31.5,Day 2 07:30,49.13,Day 3 01:08,600.0
X826,6,2,31.5,Day 2 07:30,49.13,Day 3 01:08,600.0
X827,2,6,34.5,Day 2 10:30,52.13,Day 3 04:08,600.0
X828,6,2,34.5,Day 2 10:30,52.13,Day 3 04:08,600.0
X829,2,6,37.5,Day 2 13:30,55.13,Day 3 07:08,600.0
X830,6,2,37.5,Day 2 13:30,55.13,Day 3 07:08,600.0
X831,2,6,40.5,Day 2 16:30,58.13,Day 3 10:08,600.0
X832,6,2,40.5,Day 2 16:30,58.13,Day 3 10:08,600.0
X833,2,6,43.5,Day 2 19:30,61.13,Day 3 13:08,600.0
X834,6,2,43.5,Day 2 19:30,61.13,Day 3 13:08,600.0
X835,2,6,46.5,Day 2 22:30,64.13,Day 3 16:08,600.0
X836,6,2,46.5,Day 2 22:30,64.13,Day 3 16:08,600.0
X837,2,7,1.5,Day 1 01:30,9.7,Day 1 09:42,600.0
X838,7,2,1.5,Day 1 01:30,9.7,Day 1 09:42,600.0
X839,2,7,4.5,Day 1 04:30,12.7,Day 1 12:42,600.0
X840,7,2,4.5,Day 1 04:30,12.7,Day 1 12:42,600.0
X841,2,7,7.5,Day 1 07:30,15.7,Day 1 15:42,600.0
X842,7,2,7.5,Day 1 07:30,15.7,Day 1 15:42,600.0
X843,2,7,10.5,Day 1 10:30,18.7,Day 1 18:42,600.0
X844,7,2,10.5,Day 1 10:30,18.7,Day 1 18:42,600.0
X845,2,7,13.5,Day 1 13:30,21.7,Day 1 21:42,600.0
X846,7,2,13.5,Day 1 13:30,21.7,Day 1 21:42,600.0
X847,2,7,16.5,Day 1 16:30,24.7,Day 2 00:42,600.0
X848,7,2,16.5,Day 1 16:30,24.7,Day 2 00:42,600.0
X849,2,7,19.5,Day 1 19:30,27.7,Day 2 03:42,600.0
X850,7,2,19.5,Day 1 19:30,27.7,Day 2 03:42,600.0
X851,2,7,22.5,Day 1 22:30,30.7,Day 2 06:42,600.0
X852,7,2,22.5,Day 1 22:30,30.7,Day 2 06:42,600.0
